ID,FREQ,ROUTE,LENGTH,INCLANES,DECLANES,WIDTH,MIMEDSH,MXMEDSH,SPEED,URB,FC,AADT,SINGLE,DOUBLE,TRAIN,PEAKHR,GRADEBR,MIGRADE,MXGRADE,MXGRDIFF,TANGENT,CURVES,MINRAD,ACCESS,MEDWIDTH,FRICTION,ADTLANE,SLOPE,INTECHAG,AVEPRE,AVESNOW,LANEADT,LNLANADT,LNAADT,DENSITY,LOWFRI,MEDFRI,HIFRI,CURVMILE,LOWCVMIL,MEDCVMIL,HICVMIL,TRUCK,NOTRUCK,MED030,MED3040,MED4050,MED5060,MED60,SPEED1,SPEED2,SPEED3,SPEED4,LOCAL,INTSTATE,NONE,PARTIAL,FULL,FLAT,SLIGHT,MEDIUM,SLPFLAT,SLPMED,LOWPRE,MEDPRE,HIPRE,NORSNOW,HISNOW,LANEWID,NLANWID,WLANWID,EXPOSE,CPM,INTPM,GBRPM,const
246,2,195,1.43,2,2,48,4,4,55,1,1,12320,3.88,2.84,1.17,8.34,6,0.91,4.67,6.93,0.12,0,0,1,2,46,3080,0,0,1.63,4.16,3080,8.0326849,9.4189792,2153.846154,0,1,0,0,1,0,0,7.89,97204.8,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.0833333,1,0,0.0643042,0,0,4.1958042,1
247,56,205,1.96,4,3,84,6,10,55,1,5,79848,2.9,5.46,1.68,10.2,3,0.5,-2.29,1.64,0.02,3,3000,2,5,40.3,11407,1,1,3.18,0.67,11406.85714,9.34197,11.2878801,5819.825073,0,1,0,1.5306122,0,1,0,10.04,801673.92,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0.0833333,1,0,0.5712326,1.5306122,0.5102041,1.5306122,1
248,48,205,4.18,3,3,72,4,6,55,1,5,70887,2.9,5.46,1.68,10.2,6,-0.1,2.52,3.17,0.85,5,4000,2,5,41.9,11815,1,2,3.18,0.67,11814.5,9.3770829,11.1688423,2826.435407,0,1,0,1.1961722,0,1,0,10.04,711705.48,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0.0833333,1,0,1.081523,1.1961722,0.4784689,1.4354067,1
249,2,205,0.56,2,2,48,4,4,55,1,5,29967,4.45,9.58,3.31,10.2,2,-0.5,-2.43,1.93,0.25,2,2500,2,5,41.9,7492,1,0,3.18,0.67,7491.75,8.9215577,10.3078521,13378.125,0,1,0,3.5714286,0,0,1,17.34,519627.78,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0.0833333,1,0,0.0612525,3.5714286,0,3.5714286,1
250,4,205,0.72,2,2,48,4,4,55,1,5,29967,4.45,9.58,3.31,10.2,1,-1.74,-2.59,0.85,0.07,1,6000,2,5,40.5,7492,0,0,3.18,0.67,7491.75,8.9215577,10.3078521,10405.20833,0,1,0,1.3888889,0,1,0,17.34,519627.78,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.0787533,1.3888889,0,1.3888889,1
251,10,205,1,2,2,62,4,4,55,1,5,29967,4.45,9.58,3.31,10.2,2,-1.08,3,1.92,0.3,2,2000,2,5,40,7492,1,1,3.18,0.67,7491.75,8.9215577,10.3078521,7491.75,0,1,0,2,0,1,0,17.34,519627.78,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0.0645161,1,0,0.1093796,2,1,2,1
252,43,240,4.55,2,2,48,3,3,55,1,1,43014,2.24,1.61,0.12,12.2,6,0,-0.83,1.61,0.24,5,6367,1,5,55.3,10754,2,2,0.44,0,10753.5,9.2829866,10.6692809,2363.406593,0,0,1,1.0989011,0,1,0,3.97,170765.58,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0.0833333,1,0,0.714355,1.0989011,0.4395604,1.3186813,1
253,5,303,0.52,2,2,48,4,4,50,1,1,23771,2.4,0.7,0.1,8.96,0,-3.2,-3.2,0,5.32,0,0,0,1,58,5943,0,1,5.22,1.09,5942.75,8.6899273,10.0762216,11428.36538,0,0,1,0,1,0,0,3.2,76067.2,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0.0833333,1,0,0.0451174,0,1.9230769,0,1
254,27,395,18.57,2,2,48,4,8,55,1,1,9345,5,13.5,6.1,7.72,23,0,-3.71,5.38,2.52,10,2200,1,5,41.9,2336,0,0,0.44,0,2336.25,7.7563024,9.1425967,125.8077544,0,1,0,0.538503,0,1,0,24.6,229887,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0.0833333,1,0,0.6334088,0.538503,0,1.2385568,1
255,24,405,0.54,3,3,72,4,10,55,1,5,149113,3.26,2.62,0.24,9.5,2,-0.69,-5.05,4.36,0.75,2,2050,2,5,41,24852,3,0,3.37,1.12,24852.16667,10.1207002,11.9124597,46022.53086,0,1,0,3.7037037,0,0,1,6.12,912571.56,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0833333,1,0,0.2939017,3.7037037,0,3.7037037,1
256,0,405,1.38,4,3,84,6,10,55,1,5,161671,3.08,2.03,0.21,9.5,1,0.37,3.67,3.3,0.23,3,3820,2,3,48.5,23096,0,0,3.37,1.12,23095.85714,10.0474085,11.9933187,16736.12836,0,1,0,2.173913,0,1,0,5.32,860089.72,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0833333,1,0,0.8143368,2.173913,0,0.7246377,1
257,0,405,1.35,3,3,72,6,6,55,1,5,142656,3.08,2.03,0.21,9.5,2,0.36,-3.4,3.88,0.65,1,6001,2,2,49,23776,0,1,3.37,1.12,23776,10.0764319,11.8681914,17611.85185,0,1,0,0.7407407,0,1,0,5.32,758929.92,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0833333,1,0,0.7029374,0.7407407,0.7407407,1.4814815,1
258,0,405,1.47,3,3,72,6,6,55,1,5,144914,3.08,2.03,0.21,9.5,2,0.37,-2.2,3.8,0.31,2,4298,2,2,50.5,24152,0,1,3.37,1.12,24152.33333,10.0921363,11.8838957,16430.15873,0,0,1,1.3605442,0,1,0,5.32,770942.48,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0833333,1,0,0.7775361,1.3605442,0.6802721,1.3605442,1
259,0,405,0.87,3,3,99,6,6,55,1,5,117614,3.08,2.03,0.21,9.5,2,0.86,-2.9,5.73,0.88,2,4298,2,5,50.5,19602,0,1,3.37,1.12,19602.33333,9.8834039,11.6751634,22531.41762,0,0,1,2.2988506,0,1,0,5.32,625706.48,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0606061,1,0,0.3734833,2.2988506,1.1494253,2.2988506,1
260,5,405,0.9,3,3,72,6,6,55,1,5,110272,3.08,2.03,0.21,9.5,2,0.59,2.18,3.18,0.03,1,7639,2,5,52,18379,1,0,3.37,1.12,18378.66667,9.8189459,11.6107053,20420.74074,0,0,1,1.1111111,0,1,0,5.32,586647.04,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0.0833333,1,0,0.3622435,1.1111111,0,2.2222222,1
261,0,405,0.56,3,3,72,6,6,55,1,5,110272,3.08,2.03,0.21,9.5,1,-1.01,1.94,0.93,0.48,1,11460,2,2,51,18379,0,1,3.37,1.12,18378.66667,9.8189459,11.6107053,32819.04762,0,0,1,1.7857143,0,1,0,5.32,586647.04,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0833333,1,0,0.225396,1.7857143,1.7857143,1.7857143,1
262,2,405,0.57,2,2,48,6,6,55,1,5,90965,3.3,2.3,0.3,9.5,3,1.04,2.88,1.1,0.06,1,3200,2,3,49,22741,0,1,3.37,1.12,22741.25,10.0319357,11.4182301,39896.92982,0,1,0,1.754386,0,1,0,5.9,536693.5,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0833333,1,0,0.1892527,1.754386,1.754386,5.2631579,1
263,8,405,0.71,2,2,48,6,6,55,1,5,88382,3.3,2.3,0.3,9.5,1,1.68,-2.4,0.72,0.81,1,2600,2,5,49.5,22096,1,1,3.37,1.12,22095.5,10.0031292,11.3894236,31120.42254,0,1,0,1.4084507,0,1,0,5.9,521453.8,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0.0833333,1,0,0.229042,1.4084507,1.4084507,1.4084507,1
264,66,405,2.63,2,2,62,6,6,55,1,5,88382,3.3,2.3,0.3,9.5,8,1,3.43,3.9,0.56,4,2000,2,5,49.8,22096,2,1,3.37,1.12,22095.5,10.0031292,11.3894236,8401.330799,0,1,0,1.5209125,0,1,0,5.9,521453.8,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0.0645161,1,0,0.848423,1.5209125,0.3802281,3.0418251,1
265,27,410,1.96,2,2,48,4,8,55,1,2,45805,3,3.1,0.8,7.8,3,-0.13,1.11,1.01,0.62,3,1433,2,2,49.5,11451,0,2,5.13,0.83,11451.25,9.3458542,10.7321485,5842.47449,0,1,0,1.5306122,0,1,0,6.9,316054.5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.327689,1.5306122,1.0204082,1.5306122,1
266,4,512,0.61,2,2,48,4,4,55,1,1,70880,4,3.6,0.7,9.6,1,0.2,1.44,0.92,0.4,1,5730,2,2,52.5,17720,0,1,3.91,0,17720,9.7824492,11.1687436,29049.18033,0,0,1,1.6393443,0,1,0,8.3,588304,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.1578143,1.6393443,1.6393443,1.6393443,1
267,29,512,1.23,2,2,48,4,4,55,1,1,52551,3.36,3.41,1.01,8.37,1,-0.23,0.93,0.94,0.66,3,2865,2,2,55.5,13138,0,1,3.91,0,13137.75,9.483245,10.8695394,10681.09756,0,0,1,2.4390244,0,1,0,7.78,408846.78,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.2359277,2.4390244,0.8130081,0.8130081,1
268,34,512,2.02,2,2,48,4,4,55,1,1,49043,3.36,3.41,1.01,8.3,3,0.2,0.93,0.73,0.4,3,5730,2,2,54,12261,0,1,4.03,0,12260.75,9.4141584,10.8004527,6069.678218,0,0,1,1.4851485,0,1,0,7.78,381554.54,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.361594,1.4851485,0.4950495,1.4851485,1
269,11,512,1.32,2,2,48,4,4,55,1,1,51299,3.36,3.41,1.01,8.5,1,0.26,-1.56,1.3,1.29,1,1500,2,5,56,12825,0,2,4.03,0,12824.75,9.4591322,10.8454265,9715.719697,0,0,1,0.7575758,0,1,0,7.78,399106.22,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.2471586,0.7575758,1.5151515,0.7575758,1
270,37,512,1.27,2,2,48,6,6,55,1,1,47827,3.36,3.41,1.01,8.39,1,0.7,-5.5,6.2,2.38,2,1500,2,3,50,11957,0,2,4.43,0.73,11956.75,9.3890513,10.7753456,9414.76378,0,0,1,1.5748031,0,1,0,7.78,372094.06,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.2217021,1.5748031,1.5748031,0.7874016,1
271,17,512,1.02,2,2,48,4,6,55,1,1,55518,3.76,4.28,1.06,7.9,3,-0.2,3.82,4.97,1.24,2,1500,2,3,49,13880,0,1,4.03,0,13879.5,9.5381682,10.9244626,13607.35294,0,1,0,1.9607843,0,1,0,9.1,505213.8,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.2066935,1.9607843,0.9803922,2.9411765,1
272,14,512,0.58,2,2,48,4,4,55,1,1,55321,3.79,3.91,1.06,7.8,2,0.6,-2.5,3.1,0.77,1,2500,2,3,49,13830,0,1,4.03,0,13830.25,9.5346135,10.9209079,23845.25862,0,1,0,1.7241379,0,1,0,8.76,484611.96,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0.0833333,1,0,0.1171146,1.7241379,1.7241379,3.4482759,1
273,0,520,0.58,2,2,48,10,10,55,1,1,77379,2.65,0.55,0,8.1,2,-2.77,-4.09,7.8,0.23,2,1931,2,3,46.5,19345,0,1,3.37,1.12,19344.75,9.8701763,11.2564707,33353.01724,0,1,0,3.4482759,0,0,1,3.2,247612.8,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0833333,1,0,0.1638113,3.4482759,1.7241379,3.4482759,1
274,0,520,2.45,2,2,48,4,4,55,1,1,77379,2.64,0.57,0.03,8.1,5,-0.32,-5.1,2.03,0.41,3,2250,2,3,50.8,19345,0,2,3.37,1.12,19344.75,9.8701763,11.2564707,7895.816327,0,0,1,1.2244898,0,1,0,3.24,250707.96,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0833333,1,0,0.6919617,1.2244898,0.8163265,2.0408163,1
275,28,522,1.86,2,2,48,4,4,55,1,1,30347,3.9,1.7,0.2,9.13,5,-0.02,3.02,2.98,0.13,4,1910,2,2,56.5,7587,1,2,3.37,1.12,7586.75,8.9341586,10.3204529,4078.89785,0,0,1,2.1505376,0,1,0,5.8,176012.6,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.0833333,1,0,0.2060258,2.1505376,1.0752688,2.688172,1
276,11,522,1.06,2,2,48,4,4,55,1,1,31186,1.9,4.6,0.5,9.2,3,0,6.72,6.7,0.28,3,1469,2,2,52,7797,1,1,3.37,1.12,7796.5,8.9614302,10.3477246,7355.188679,0,0,1,2.8301887,0,0,1,7,218302,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0.0833333,1,0,0.1206586,2.8301887,0.9433962,2.8301887,1
277,3,599,0.98,2,2,48,4,4,55,1,1,34757,1.97,4.16,1.29,8.6,1,-0.87,4.02,4.89,0.71,3,1010,2,2,53.5,8689,0,0,3.73,1.13,8689.25,9.0698419,10.4561363,8866.581633,0,0,1,3.0612245,0,0,1,7.42,257896.94,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0833333,1,0,0.1243258,3.0612245,0,1.0204082,1
